metric0,metric1,metric2,incident,t
0.036414638502198185,0.6000535428103634,0.5031183560751604,0,55
-0.14290585079547813,0.9204672336010502,0.9751587297193925,0,56
-0.04651459598604882,0.5774175206032119,0.6735394911442878,0,57
0.1769129632010581,0.35742488831497543,0.5887896747034436,0,58
0.045315943118585195,0.3168175483523169,0.7211293225278638,0,59
-0.156624339637983,0.5216839901033549,0.4061640132738965,0,60
-0.05377972537114381,0.5484663518486734,0.9511863598465282,0,61
-0.39114856624133415,1.6146189166025715,0.7823459506938779,0,62
0.29917535179160615,-0.006142452842054086,0.31935456151216424,0,63
-0.4690514530877012,-0.1407561002820682,0.5858647678424871,0,64
-0.30163570894213965,0.255978584446535,0.4798504967993231,0,65
0.4702195042952233,-0.14963524796594724,0.13491682121232318,0,66
-0.8204794408593731,-0.5689456301720242,-0.05221908127121383,0,67
-0.3806555567930234,-0.4228021989279542,-0.2568699785360934,0,68
-0.2803924273989495,-0.05680773106111467,0.26102898149583803,0,69
-0.039252167983027525,-0.4014338573047629,-0.23621580052464333,0,70
-0.3006616780264467,-1.6140933332138134,-0.060181691924090897,0,71
-0.14777628358346226,0.53645899021816,-0.4596868436071214,0,72
-0.16406063172612187,0.023586263020597464,0.18292799516742977,0,73
0.6743356879262679,-0.7780048310790821,-0.391505510287189,0,74
-0.7132544468579151,-0.5509593961754903,-0.2932741738472976,0,75
0.3573110154228548,-0.7021183251442238,-0.847876715418921,0,76
-0.8000593479604424,0.9723164128164763,0.17825378953502544,0,77
-0.3900517005431479,-0.5520614569321705,-0.16095887890873845,0,78
-1.3947646163220284,-0.20450946949354493,-1.1924136994832577,0,79
-0.865425199570877,-0.09187457989200451,-0.19037585428124715,0,80
1.3960440706702146,-0.2480320352178943,0.09391388152294827,0,81
-0.2057690384512177,-0.1231826142290199,0.05869024102020859,0,82
-0.35217087252658025,1.2434885086458536,0.5271745807526107,0,83
-0.465892315064585,-0.2192835671059315,-0.18995050004652192,0,84
-0.4836778530551439,-0.22278426590369077,-0.537201066761485,0,85
-0.5924751995234309,0.13439100691447284,-0.03694925460175158,0,86
-0.4844718418778794,-0.38498179031051283,-0.20825849996333848,0,87
-0.5795700225001242,-0.397419067939459,0.41799692343029476,0,88
-0.6475485005294623,-0.17163452770810592,-0.4673864069764262,0,89
-0.5215409418556263,0.32417538679555585,-0.24217891662799518,0,90
-0.5909020524790121,-0.11464660424479492,-0.19018534830996484,0,91
-0.7070117533727012,-0.35795177134594547,-0.00731550806035966,0,92
-0.580559164721896,-0.4975166316534878,-0.1562718352830736,0,93
-0.9346097973309063,-0.34683354942558337,0.11583104302219334,0,94
-0.9114888196426684,-0.2474290140811351,-0.21459953565341272,0,95
-0.7976678496746418,-0.3408091786428931,0.14737357322308814,0,96
-0.8709390784125496,-0.6377309429463651,1.2333701226825193,0,97
-1.1247355415392346,0.221541953834833,0.27290488602841695,0,98
0.5319316823694661,-0.5670939442942011,-0.5402198239614263,0,99
-0.8000004749312272,-0.458668098292166,0.0809543400768629,0,100
-0.707244997821723,-0.8217205107729726,-0.3244136791292423,0,101
-0.2798022789379036,-0.9944898210499875,-0.012588222992407028,0,102
-0.11162167572760612,-0.4966361833879922,-0.258529408273571,0,103
-0.528999098264169,-0.5294454785369379,0.42853057086957186,0,104
0.18082562686975207,-0.3841335136844382,-0.3211064920227713,0,105
-0.32893226353615573,-0.8187668329159772,0.013163219746071236,0,106
0.16173390701207274,-1.0424603171620246,-0.704397628157889,0,107
-0.18201783928585435,-0.39008232309302165,-0.387363101623612,0,108
0.25231735752791873,-0.9107605818962549,-0.586288429661654,0,109
-0.2935061580835295,-1.1303030061426937,-0.42668009239251686,0,110
-0.11845987440433473,-1.5721633993015347,-0.8668506053633571,0,111
1.1859457500383177,-0.6025644457844517,-0.10472583144181657,0,112
0.15581476786444784,-0.963711185442047,-0.4370487543384399,0,113
-0.6198735627802885,-0.8729948216255776,-0.15078394712971188,0,114
-0.06063874870498251,-0.22815954951556305,-0.6133510413767836,0,115
0.5300686259460005,-0.5680439612275642,-0.7572600835297512,0,116
0.4879489308895462,-0.5024282134963106,-1.1805755610037207,0,117
0.33509589163620657,-0.4875442281261198,-0.5534530703011504,0,118
0.1678746635675644,-1.0850813658286707,-0.47876836735106804,0,119
-0.1281426548545545,-1.219595629052095,-0.8078879223477311,0,120
-0.15526637223885253,-0.04340834930143811,-1.3218026086607149,0,121
0.3887090954855861,-0.35163426201264675,-0.40026921099155915,0,122
0.300236284510475,-0.141519631746031,-1.1652209671392333,0,123
0.8347822040390951,-0.015112424222636062,-0.8728798529469747,0,124
0.6590847732863698,-0.32733416355416517,-0.8884359272764131,0,125
1.1048636502750555,-0.27499258529793913,-1.0643214775340109,0,126
-0.6303461004036426,0.06055124090075365,-0.658592755425692,0,127
0.18910120444469636,0.32162689080869394,-0.6225435867810136,0,128
-0.5776790055416814,0.1776219357377034,-0.9846558411005466,0,129
0.25603112678952966,0.07805886831728515,-0.37585322999356013,0,130
0.2870669455283891,-1.275162476882599,-0.9030060489970959,0,131
-0.09620848179482583,0.955003932561004,-0.5853082786219442,0,132
0.44126427266604273,-0.0337212907517381,-0.9100656733295259,0,133
0.1246470160650238,-0.012520264695519895,-0.54114628245912,0,134
-0.9587318428986978,-0.0803969076804486,-0.85238967096042,0,135
-0.6243829110351733,-0.3308865134201228,-0.6970120819891029,0,136
0.3070282182944619,0.3259441437639382,-0.1425879798425498,0,137
0.837736226395102,-0.4866260378953621,0.1904187025951708,0,138
0.5026641121558931,0.34056297356219273,0.06484440859631291,0,139
0.26790945025694857,0.4395831168272697,-0.23612988495420403,0,140
0.3585739222631641,-0.45244288012407335,0.7470295559923897,0,141
1.8478305996072133,-0.6038595508991494,0.2627621265198092,0,142
0.5452397178238845,-0.5657577380551901,0.24164036766077418,0,143
0.48432330882632213,0.23795360673468252,-2.1924174480573835,0,144
0.6105539874221573,0.938305904395438,0.4434376003847273,0,145
1.0568209052694224,0.08197922114128631,0.14612803524323992,0,146
1.0128661593193709,-0.17794387877254858,0.25213076858074945,0,147
0.6948545184269921,-0.3142020115049416,-0.08435811366658306,0,148
1.2405430174935423,0.35258175981108425,0.32897926155642665,0,149
1.0162341508565156,0.18938381267851861,-1.0737728250937342,0,150
0.9688305202096373,-0.15213632125187398,0.5720857344094556,0,151
0.7160849616996953,0.18955088835448378,0.2362611822885582,0,152
1.0249442754184563,0.13199914144879185,0.4029411174661125,0,153
-0.26787669795509905,0.01325223905619441,-0.3043988909036593,0,154
0.7460712856619652,0.22391061249853228,0.19309613603846054,0,155
0.49438482181965354,0.8532870503719783,-0.05209515443669091,0,156
0.5913825018005677,0.31994742555278605,0.45555332923992176,0,157
0.5374162013934798,1.0890374885338154,0.0008247303434723227,0,158
0.5350359282079086,0.4627865639537951,0.36931009785345603,0,159
0.8591042896407555,0.8306599366392806,0.30263830985717227,0,160
0.38991158331722187,-0.0870929680245639,-0.13539961919326082,0,161
0.5422790553469885,0.7161079609855747,-0.35194726073126625,0,162
0.4286082099480703,0.9492640608322643,0.04298898484168015,0,163
0.37139242398710354,0.5142469237443988,-0.0854709831406695,0,164
0.15447551945156046,0.8498283633989614,-0.8193075520630223,0,165
0.12861103872971852,0.15211050346028387,0.26022932885592875,0,166
-0.3554687763222923,0.6603840926444897,0.16761610856417736,0,167
0.08462972471249985,0.9373276269469385,0.6802274109811751,0,168
0.01738716877542054,0.9772049774676496,0.3776001919255994,0,169
0.06990469296812693,1.1070013978512059,-0.13619497408438463,0,170
0.3531487788665031,0.8993171206472923,0.09717668300937335,0,171
0.04096101729779891,0.9399523465317031,0.3815918656124051,0,172
-0.24842064737875402,0.8245677152441278,-1.1587936942474732,0,173
0.187230993523253,0.8921206470051682,0.05973571645451832,0,174
0.631368572694562,0.8777663407977232,0.39334749804033087,0,175
0.7960608923578241,0.5855568329682674,0.10486253252403072,0,176
0.1832500852078103,1.0113703026536165,0.4202451441317224,0,177
0.5429609146293011,0.7784389973868955,1.3801337945607872,0,178
-0.7116655836128472,0.5162718577393233,0.2881917151957878,0,179
0.11483255294445013,0.9271850462003863,0.375851186941658,0,180
0.2458138527222084,1.060318630006475,0.6350569780167229,0,181
0.10095317884977015,0.029153029744095615,0.4399155545696509,0,182
0.38097672154376605,0.47516591916359946,0.4147834274461863,0,183
0.8679049464871949,0.3596150249206589,-0.04661259025922293,0,184
-0.15004138272977435,0.6058818443583645,1.0102909041700756,0,185
-0.07697632521203845,-0.04390338390577875,1.1832872743229468,0,186
0.1505713668777787,0.23652940320526467,1.134702691039156,0,187
0.29290260150980296,0.2218581412652355,0.8214126074123774,0,188
0.14129685223489954,0.9556458185661862,0.8390237559244226,0,189
-0.09198381708489778,0.45494847081703826,0.7521406263747109,0,190
-0.019906734273120952,0.29742900594605676,1.7748007204540104,0,191
0.1697627473579891,-0.08540081125573848,0.7076105642056039,0,192
-1.6324888183541226,0.5460605113873167,2.0672263506350737,0,193
-0.6096985799746167,-0.08682381191870267,1.121149260229118,0,194
-0.9792448730678545,-0.009230741936417708,0.8520329113052922,0,195
0.4050661192863543,0.5044944307361948,0.8470795447068684,0,196
0.9194126279711274,0.008225562189060842,0.10919922599420606,0,197
-0.7929407396475971,0.5976733582508083,0.5419229913584177,0,198
-0.45430770591919495,-0.9958795932770735,0.5448507046500959,0,199
-0.8116399200108683,0.40436946847734895,0.9170074402091664,0,200
-0.8769496692552815,0.02310480531381809,0.6623229835728847,0,201
-0.3622233233268319,0.354354604674964,0.45560760485463697,0,202
-1.0079024879753007,0.46098613516977177,0.5039493031743287,0,203
-0.5384408980823919,-0.14141302293415503,0.5502231181050778,0,204
-0.5299500558875809,0.40377855482155167,-0.19184819511701556,0,205
-0.16905347070357202,0.24006063780822262,0.16752158347288282,0,206
-0.538175935272661,1.4320448332448574,0.27172606969310487,0,207
-0.7835266119319799,-0.24011504674181205,1.1151629307924722,0,208
-2.8336296828143386,0.6558446566806297,0.0008067099732214644,0,209
0.38803334485122287,0.19290396004020777,0.4978883966704413,0,210
-0.5412208985900273,0.4645564952328525,0.36827477186269547,0,211
-0.6318861183880182,0.4934288255232839,0.1009073628031496,0,212
-0.7242522258268641,0.42964787963854234,0.8821995907733349,0,213
-0.31352109058671307,-0.1286940505225061,0.2622610890767775,0,214
-1.3702711555421154,0.5064498675495941,0.13855994407717703,0,215
-0.2547074478369881,0.24760855404119775,0.42915790858223507,0,216
0.7167020850413786,-0.1623585662595688,0.8981974627448794,0,217
0.0027859900607866417,-0.07958397927145623,0.1104929545496384,0,218
0.2771091029906788,-0.05809438830466784,0.3194939007461138,0,219
-0.12526043183745736,-0.12069744101256429,0.41118027484673714,0,220
-0.18779955433907172,-0.8945149863773167,0.45574362018485115,0,221
0.053880148928643026,-0.03442093174250482,0.41467162200257984,0,222
0.05916537282836554,-1.3275163355237196,0.5584586688592805,0,223
-0.42212963633184775,0.09028545791185527,0.08593930606525163,0,224
0.38091677320218204,-0.7531086739627617,0.2462816868834523,0,225
-0.24244284510949282,-0.7235814137181424,0.5871175706193326,0,226
0.22442312428454392,-0.21310958057034296,0.47461487559009763,0,227
-0.4418485517453413,-0.7957399128470117,0.8326145672771278,0,228
-0.16533604694662418,-0.07784134394545239,0.5658318164312771,0,229
-0.4199753570784732,-0.2801794164489529,0.623767896870593,0,230
1.2683157162639465,-0.5204451901376742,0.1215104390693002,0,231
-1.8109353433729476,-0.6092535698735304,0.8282165562368892,0,232
-0.6344849853118599,-1.5117673003969352,1.151757033986511,0,233
-0.4676415200359972,-0.6288832575478169,0.5539612270928899,0,234
0.17884830650449618,-0.6071603648453194,0.7253811874975037,0,235
-0.13036633899524822,-0.25384555360989003,-0.27790552048887274,0,236
-0.275528671235868,-3.0646007947882414,0.5022489938823148,0,237
-0.23282319430355186,-0.614357671822989,0.37806961539500406,0,238
-0.5083958307958982,-0.8077494435216157,0.16095169276928856,0,239
-0.41773655651387653,-0.42465649433715713,0.41645357519272275,0,240
-1.6832771814781406,-0.40491713941805196,0.46914549103748343,0,241
0.3952287700591548,-0.9585718121325552,0.18188462302348785,0,242
-0.5004456996056622,0.15254447039159447,0.19685098073156398,0,243
0.20624393597515805,-0.11431315849107043,-0.07024213240999369,0,244
0.3511996313484247,-0.07330918320954244,-0.15312753127472678,0,245
1.0088358073138668,-0.48703080162138734,0.03757638336162176,0,246
0.6216940651922087,-0.6588132936655678,1.4855304892960763,0,247
0.017976149975421962,-0.349745425950682,-0.3078637632477659,0,248
1.0024935355867033,-0.8894824773353591,-0.20587206915128206,0,249
0.4077068867098869,-0.18582861868102277,-0.1439821028477189,0,250
0.5331373872683848,0.31809193318704115,-0.338577287672866,0,251
0.9489716537691304,-0.26833908169732196,-0.1028865013151849,0,252
1.0721877968697244,0.17308453108894106,-0.7288416984052862,0,253
0.9835737180532331,0.10825091646532703,-0.7883069445708901,0,254
0.8756839174678819,-0.3025060127495993,-0.8318872943918127,0,255
1.1007785770374827,0.6461960298528017,-0.6952696900589321,0,256
0.8880585781443308,-0.3716082242953539,-0.7481970496261148,0,257
0.9378466229313255,-0.6111860304134384,-0.38792400635722946,0,258
0.8460551558097366,-0.8236854572806676,-0.3228579560982781,0,259
0.7681217958273365,-0.7272611481578686,-0.41051298792548657,0,260
0.7478186952024456,0.09555648019178209,-0.30996330291906526,0,261
0.6001775156441158,-0.3070338242372911,-0.6096857680982511,0,262
0.2253133265363612,-0.24581036958517294,-0.6679955442292574,0,263
0.9919528271633951,0.011547263516214656,-0.5967739535693222,0,264
0.7665585857989903,-0.24849878082977286,-0.3696608702679228,0,265
0.5609091814865769,-0.4439913900217413,-0.6282634230986274,0,266
0.5920164920169912,-0.5611655865972861,-0.09497149069518651,0,267
0.8122643963780958,-0.47114719237682157,-0.2602802554610834,0,268
0.37575068322781136,-0.8730505684188483,-0.40133516952456527,0,269
0.29616680979023974,0.2602444106125773,-0.04437647772071246,0,270
0.2798366695261505,-0.7560725099650127,0.598461572141147,0,271
0.4967134752917179,-0.013659288268716874,-0.5198125137012483,0,272
0.3651537663717943,-0.3769126788735614,-0.31411107426309554,0,273
0.635312346862855,0.38090099206376654,-0.2883738584352058,0,274
-0.03824444191986104,-0.3283742050509941,-0.1605704817741374,0,275
0.490567822779571,-0.032052234739698135,-0.15433762660013622,0,276
0.6069969841032626,-0.11506772277165705,-0.23148173447062761,0,277
0.42163830586393247,0.5134258611977629,1.0813326119451792,0,278
0.5670441367440013,-0.34745696854977065,-0.5006656184678999,0,279
0.6120234181500396,-0.38399392716779657,0.027437273739949114,0,280
1.2166639028796087,0.21337749773070905,0.41530783850251746,0,281
0.7689793721501004,0.3540147490352084,-0.226708866130576,0,282
0.6262442480052173,0.3718138449832878,-0.1544704440256505,0,283
0.6894458769450866,0.5736974044558786,-0.1344783621988361,0,284
0.8797738703385259,0.5958967744836455,-0.2987984946924241,0,285
1.015705078306566,0.2827575927022798,0.20685655009255677,0,286
0.7904746214871518,1.2893586785409794,-0.18872040308322197,0,287
1.3193809071516704,0.5948657398128712,-0.22777385134166273,0,288
0.6015442407891312,0.8826853044723877,-0.387415405765369,0,289
0.5263673814056623,0.7052025882695075,-0.23639227042331437,0,290
-1.4619722314861348,0.7434905994065425,-0.20395968793565558,0,291
0.5746525971445084,1.0104271049168256,-0.3398036534491368,0,292
0.6218756208955232,1.0734374091687684,-0.4278934255669282,0,293
-0.10722361629438215,0.7908749769988235,-0.595533218711255,0,294
0.8701971022749175,0.21530355331835804,-1.456804549109615,0,295
-0.4017826756326035,0.7818760704044836,-0.12234770970008702,0,296
0.15552238420697131,0.4909442389574339,-0.5353866950113328,0,297
0.6073514046028095,0.6051862779273269,-0.4416641117824297,0,298
0.4568398761448707,0.3238893507506584,-0.6179788832719457,0,299
0.051009319601719276,0.5387214919063176,-0.3236997966154185,0,300
-0.14154023139287697,0.9354129952968995,-0.6197497622610075,0,301
-0.4791472597277191,0.14546411565203166,-0.8561298982214753,0,302
-0.3719144099585575,0.3289144728743988,-0.8837555191051815,0,303
-0.3669486810451247,0.2286073671151833,-0.6723878168252916,0,304
0.029200724028330627,0.24052600726230697,-0.36463476650986093,0,305
-0.9545843295787962,0.18755158315984682,-0.33773637985700317,0,306
-0.31359189132213094,0.5940665302803935,-0.7000826096239412,0,307
0.20302815820762632,0.7722113087216906,-0.1608955146837859,0,308
-0.44567307005476486,-0.03339233734874025,-0.3785247619240662,0,309
-0.2993858546996714,0.6216249612239996,0.039220014788749424,0,310
-0.300360548400895,0.432900607954806,0.033965034745650685,0,311
-0.36753944722359944,0.6530469410528271,-0.07771545985397488,0,312
-0.28476728509592913,0.27285192712212003,-0.5229235612958025,0,313
0.0012390159751701768,0.14041957503939972,0.16164840008898043,0,314
0.030470869023976055,0.41231158426070313,0.11980858053311219,0,315
0.029285558669034845,0.4371924024341377,0.1269871040100352,0,316
0.29284354472055485,0.7373007352687577,-0.2624018305462147,0,317
-0.17299594383823072,0.6753758752006059,0.46908322013615605,0,318
-0.08161128890733399,0.45647227771867593,-0.3741566735787173,0,319
-0.14798844981145526,0.5604475102843622,0.40175549309588793,0,320
-0.2543164001171352,1.091887132283715,-0.11503102025425593,0,321
-0.18608351142710974,0.6527016545341092,0.04910309088653353,0,322
0.20272180401165638,0.8940089035461191,0.3946170352170415,0,323
0.27513683647730014,0.9214248833234184,0.48987978478449196,0,324
-0.021623130940732482,0.8963662374269606,0.1451686121956584,0,325
-0.10016828072148162,1.005085186320663,0.5307777248914038,0,326
0.24127284163708454,0.7815557659447933,0.4249102193438513,0,327
-0.32514677406973436,0.6942056103271843,0.9271555106704583,0,328
-0.04182745519198158,0.8641454132001826,0.9422360025426615,0,329
-0.3314754726692001,1.3375627785712385,0.5935906358030957,0,330
-0.32149510269777054,0.6764198632092836,-0.33036342888924064,0,331
-0.4284556367488938,0.5730572856620351,0.30982065897579975,0,332
-0.2735568006043336,1.3952935775283772,0.7296755404183071,0,333
-0.27128536334973624,0.6135853496895413,0.7139102294483645,0,334
-0.32166890687419836,0.18821375295779685,0.9614250492460864,0,335
-0.9937933167442512,0.935215722689934,0.7010873318330629,0,336
-0.8910735034030526,0.6144920007749686,0.5567257096263725,0,337
-0.7029378455679283,0.16381146301718874,0.6139207472187621,0,338
-0.566027660981911,0.433687137513154,0.7405634005820865,0,339
-1.3567499871069053,0.2433153272470724,0.33817568154586314,0,340
-0.6221562703950094,0.06349931609913584,-0.4775274871681676,0,341
-0.3043304596447784,0.367841798349734,0.44490742924575355,0,342
-0.40052909242058143,0.3027523369100511,0.5021171840934274,0,343
-0.16695138875763,0.34558180856970067,0.5653282466885066,0,344
-0.1621560201982598,-0.04874645678333936,0.5365409940666012,0,345
-0.23682400438072057,-0.17121662894033002,0.10940558766789682,0,346
-0.6777063776341905,-0.004130830149777564,0.48215960540564357,0,347
-0.5081078339236036,0.2187410780311466,0.6268592763430858,0,348
-0.26088177251501476,-0.30842932649193816,-1.1445093854745907,0,349
-0.34762634997023045,-0.017193631954140726,1.5666683140389306,0,350
0.0671231703559781,-0.2480809970462361,0.8367521706655126,0,351
0.012386401805622244,-0.21167715142218707,-0.2452042171432401,0,352
0.5629414992398457,-0.048131448535020646,0.7418324354030016,0,353
-0.060541301666271974,-0.2882808052143856,0.9300570284522456,0,354
0.23266769826746617,-0.3097749346264791,0.37920983513214307,0,355
0.13815400070920483,-0.5328195226024872,0.59522087992198,0,356
0.4084740653752251,0.4905095503386545,0.13575941648378387,0,357
0.31763455023628073,-0.03453002677074857,0.573819665005096,0,358
0.41226859702229923,-0.3346476003324583,0.8115796262757387,0,359
0.5107791915876287,-0.0869389855801487,1.0779739689043457,0,360
0.15554697677355356,-0.9863062862931382,0.7148217094694864,0,361
0.3257768709551132,-0.019505140552749455,0.8034612022143874,0,362
0.544957208197032,0.0032924117072286214,1.0020434129659135,0,363
0.5776133692015051,0.1161039800011837,1.1589835187023172,0,364
0.7148865765472237,-0.15873884555932222,1.074391319314683,0,365
0.7221141643765508,0.08254409804375,0.9711356581597922,0,366
-0.16069950614881356,0.403116955868133,0.9137589203454122,0,367
0.5362992420082452,0.026643185066571054,1.0971737126565593,0,368
0.010406700251800627,-0.17397224851992632,0.6772465432334827,0,369
0.3691120944518234,-0.0969645234250375,1.1580586039283292,0,370
0.5082184270684709,-0.02262550014346634,0.9668564890592862,0,371
0.32314042006754273,0.11920633499277938,0.9913879268133012,0,372
0.25422877788650616,-0.4197664185205792,0.9962185314335481,0,373
0.2812376084555911,-0.4850294631612544,0.7238703645494644,0,374
0.03147347420889823,0.06046407753800473,0.39700184941059957,0,375
0.7577939455496061,-0.03530041213121371,1.3617485684000654,0,376
0.37469710405743517,-1.6431278657248307,0.7204430060563596,0,377
0.3896616316001896,-0.7127691808109293,0.5527322861907868,0,378
-0.31861311834341377,-0.45102726628165507,1.3439062804714057,0,379
0.6345256414379706,-0.3008991031999042,0.6819574124812324,0,380
0.7186499804356821,-0.3261654538136489,0.6578775077133928,0,381
0.8270016168418434,-0.3954657437946654,0.5175204284391155,0,382
0.8343351324509964,-0.28357875692677226,0.12997506230214267,0,383
4.180961521268756,-0.47471589750791454,0.4442549422302707,0,384
0.36985178699154325,-0.36485077845092295,0.40757674442455877,0,385
0.09753639381781742,-0.2483859766882468,0.2839857611176203,0,386
1.2504189231719025,-0.7425853388884197,-0.033904236036500446,0,387
0.7457788556485228,-0.24866060440438253,0.38394353782905377,0,388
0.9335098988386797,-0.4848068954177018,0.1794774742518789,0,389
0.3514021234130522,-0.5992451740092639,0.057879245508142274,0,390
1.1454122396074138,-0.6674852321777548,-0.45994561734339257,0,391
1.4487821538653882,-0.5000361445500471,0.3094329957182367,0,392
1.0794855313638547,-0.5629804250487973,0.13608411118521405,0,393
1.1634547711405583,-0.6243685007045026,-0.21225960991481327,0,394
1.3588294282798723,-0.10306058127715689,0.08506859907248139,0,395
1.149876500912778,-0.5892020574619377,-0.19585571010060798,0,396
0.4321165203868498,-0.45142202092096,-0.1055989136864783,0,397
0.3051099812828114,-0.18346353413274652,0.2269001505794552,0,398
1.0354406185096086,-0.5056066589005188,0.2506466222964299,0,399
0.5724312316201219,-0.21320054346104375,-0.10833404976995321,0,400
1.3504507519189262,0.3007142522826996,-0.1954550420803185,0,401
0.5618098528272397,-0.6927911281031152,0.5310593788257119,0,402
-1.0842831380994338,0.06687472161284011,-0.04778204634756948,0,403
-0.7039660284981044,-0.7252597499807234,-0.3314120378901668,0,404
0.4889806272592102,-0.1128099868024629,-0.2534624611026897,0,405
0.7897558063929359,0.562219584694784,0.05474322538133805,0,406
0.641412060591781,0.22649334340713584,0.5393067114515437,0,407
0.5183980051323392,0.49408169207959324,1.653379084662395,0,408
-0.06723711048264391,0.1236981157760369,0.09378784247584174,0,409
-0.009401610049241227,0.5178129171237875,0.2439803433864857,0,410
0.2756319279551206,0.6863836231739182,0.2648000953301551,0,411
0.0012288801488429257,0.06120453875946699,0.4557340326066315,0,412
0.42331433124848394,0.4363877490273045,-0.016712605900216754,0,413
-0.4277696304691296,0.0250589503849995,0.22015152884499212,0,414
0.2823917991177437,0.3414007239908534,-0.01930582437854514,0,415
0.2605548044198097,0.11002492356829446,-0.43974337151404336,0,416
0.372015246029458,0.8617868933583082,-0.10855424869346783,0,417
0.07496548248997698,0.13329973672770032,0.10165629816212415,0,418
0.46919884967842146,-0.02562750338449804,0.04458766069383795,0,419
0.15877341350465635,0.08717326799743663,0.6092541779311436,0,420
0.3758903814676472,-0.08459510514820565,-0.6868109381251255,0,421
0.7477696150329827,0.3096230546072348,0.1802541687074039,0,422
0.0966290278614357,0.2038456703883551,0.11990236362271917,0,423
0.6761497112935936,0.09408431233025939,-0.20540586936631555,0,424
2.075546414172146,3.587771134714142,-0.03402969504251477,0,425
0.5111968316793465,0.12686298521783038,-0.9685083148019222,0,426
-0.09628221995275099,0.14662466133311955,-0.03051135863171578,0,427
0.4836594428336652,8.979180478187281,-0.029311537182742653,0,428
-0.3152015354233393,2.4828535149261084,-0.13076202420350058,0,429
0.8583348308196989,0.4426715537069419,-0.11183133596390693,0,430
-0.393168387887166,0.6669709152434199,-0.8672434064809635,0,431
-0.34171682987892327,0.3413252401387962,-0.4559192570286771,0,432
0.011861092867319387,-0.062355163945380876,-0.38430777793985926,0,433
-0.20244180118178853,0.9952312948781756,-0.7165128036187236,0,434
-0.23705487372313747,1.4572613543685118,-0.5048430633070116,0,435
